#,date,content,id,url,language (if we know),sentence-final? (Y/N),# of occurrence,humorous? (Y/N)
240,2022-02-19 23:22:41+00:00,@Stew2monke 🗿🗿🗿,1495177045814521856,https://twitter.com/ShinobusMyGoat/status/1495177045814521856,,?,3,
241,2022-02-19 23:22:21+00:00,@Q84Lambdadelta 🗿,1495176963673239557,https://twitter.com/sweetvtuber/status/1495176963673239557,,?,1,
242,2022-02-19 23:22:15+00:00,@sukiexxs Volcano 🗿👌🏽,1495176938394206211,https://twitter.com/Val_Lines721/status/1495176938394206211,,?,1,
243,2022-02-19 23:21:24+00:00,@3lklm7 @moha_o_p @Yelena_277 🗿🤍🤍,1495176721661927428,https://twitter.com/nooora0908/status/1495176721661927428,,?,1,
244,2022-02-19 23:18:07+00:00,Wtf is lean🗿+Gm https://t.co/bDy9CKau12,1495175898449924097,https://twitter.com/shredingW/status/1495175898449924097,,?,1,
245,2022-02-19 23:18:01+00:00,🗿 https://t.co/LhXraHyJ4a,1495175872025968642,https://twitter.com/King_Spidey1/status/1495175872025968642,,?,1,
246,2022-02-19 23:16:14+00:00,@PotatoCam69 🗿,1495175422514012162,https://twitter.com/DepressedTexan2/status/1495175422514012162,,?,1,
247,2022-02-19 23:15:01+00:00,@dearmorgs @filip3334 @xnasimm @hearteyesfrank @Based5656 @Trash_Maaruf @S8ceno @KAIlTO_ Bro🗿🔪 fucking hell,1495175115306246144,https://twitter.com/k7aNAyaan/status/1495175115306246144,,?,1,
248,2022-02-19 23:14:52+00:00,@ivictorsammy @Breakpoint3763 @TheHouseOfLimi @Minigun_Simp 🗿 https://t.co/4TZi6jDOKO,1495175079621058562,https://twitter.com/mohab_thabet/status/1495175079621058562,,?,1,
249,2022-02-19 23:13:17+00:00,@13CS13 @okokshuttup 🗿,1495174679799214082,https://twitter.com/aghay_namohtram/status/1495174679799214082,,?,1,
250,2022-02-19 23:12:41+00:00,@Moaiofknowledge @Gregorian0G @anzuiVT 🗿,1495174528929988609,https://twitter.com/SmollOnes/status/1495174528929988609,,?,1,
251,2022-02-19 23:12:27+00:00,@TDarkn8 🗿🗿🗿🗿🗿 https://t.co/jIjZ5suFkf,1495174469006114818,https://twitter.com/XbYousef/status/1495174469006114818,,?,5,
252,2022-02-19 23:11:48+00:00,@Fathadollaz21 🗿🗿🗿,1495174306363580422,https://twitter.com/kelkelMatoi/status/1495174306363580422,,?,3,
253,2022-02-19 23:11:28+00:00,@toxic28113288 @wllsknwlls @OOCWesternR34 🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿,1495174222850629632,https://twitter.com/Ainul29103460/status/1495174222850629632,,?,139,
254,2022-02-19 23:11:05+00:00,7- 💀🗿🗿🗿 https://t.co/VMOik8KUcA,1495174126759149568,https://twitter.com/Bbang_Luvr/status/1495174126759149568,,?,3,
255,2022-02-19 23:11:02+00:00,@monaeltahawy ❤️🔥🗿,1495174113014566913,https://twitter.com/leastucanread/status/1495174113014566913,,?,1,
256,2022-02-19 23:10:50+00:00,@Saykolul 🗿 https://t.co/KVeuHTHADJ,1495174064637415427,https://twitter.com/Ornstein518/status/1495174064637415427,,?,1,
257,2022-02-19 23:10:49+00:00,@iambaderkhalaf 🗿💔💔🤦‍♂️🤦‍♂️🤦‍♂️,1495174059176386566,https://twitter.com/HiHi15347781/status/1495174059176386566,,?,1,
258,2022-02-19 23:10:44+00:00,@DI0RFENDI 🗿,1495174037277970435,https://twitter.com/liyahsmerder/status/1495174037277970435,,?,1,
259,2022-02-19 23:09:40+00:00,@milfmisaki @ceresreads @matsudas_ 🗿🗿🗿🗿🗿🗿🗿🗿,1495173769429585920,https://twitter.com/vxctorvale/status/1495173769429585920,,?,8,
260,2022-02-19 23:09:13+00:00,@kebosantuy 🗿🗿,1495173656934191105,https://twitter.com/bukalakap/status/1495173656934191105,,?,2,
261,2022-02-19 23:09:02+00:00,@Vinsmoking_Hot @LeaderTakes 🗿,1495173609094008841,https://twitter.com/monkeyDchopperr/status/1495173609094008841,,?,1,
262,2022-02-19 23:06:31+00:00,🗿 https://t.co/QbqZ9VRZ24,1495172978920861696,https://twitter.com/RudysHolyRelic/status/1495172978920861696,,?,1,
263,2022-02-19 23:05:34+00:00,@mAplexists @prof_monarque 😩🗿,1495172737014370309,https://twitter.com/TwiggySnapped/status/1495172737014370309,,?,1,
264,2022-02-19 23:05:14+00:00,@FailedIdolAki 🗿,1495172655947083776,https://twitter.com/TheOnlyTruDumb/status/1495172655947083776,,?,1,
265,2022-02-19 23:04:59+00:00,@Alejandrdguez 🗿🗿,1495172590373064704,https://twitter.com/ari_arencibia/status/1495172590373064704,,?,2,
266,2022-02-19 23:57:05+00:00,"Wordle 245 6/6

🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛🟨🟩
🟩⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩

🗿🗿🗿🗿🗿",1495185704099397639,https://twitter.com/ReGate16/status/1495185704099397639,,?,5,
267,2022-02-19 23:49:34+00:00,"🟩🟩🟩🟩🟩

🗿👍",1495183810698395648,https://twitter.com/MrMoss13/status/1495183810698395648,,?,1,
268,2022-02-19 23:59:59+00:00,"レアマスクはまだ1個も出てない😷💧

でもアパレルだから出なくてもいいかなって思ってる

新武器の設計図なら怒ってると思うけどw

それにレアだから良いんだよね

誰でも手に入るアイテムだと自慢もできないし

レアマスクでた人はもっとドヤっていいと思う🗿🗿🗿

#Fallout76",1495186432738365440,https://twitter.com/yukiyuwacle/status/1495186432738365440,,,,
269,2022-02-19 23:59:32+00:00,@CometUwu GuibelLord basado como siempre 🗿🚬,1495186317680037893,https://twitter.com/Julio_ChaveZzz/status/1495186317680037893,,,,
270,2022-02-19 23:59:31+00:00,@peachyhaenami Iyelah🗿,1495186316400951296,https://twitter.com/MinseoUjin/status/1495186316400951296,,,,
271,2022-02-19 23:59:15+00:00,@Taniaoskol سرچ نکردم🗿ولی قبلا دیدم https://t.co/nwYvwYrHoK,1495186250151649291,https://twitter.com/chess6gang/status/1495186250151649291,,,,
272,2022-02-19 23:59:07+00:00,@thegildaa @trmh_mhmmdi بیا دوست شیم برات میخرم 🗿💖,1495186213925527558,https://twitter.com/uk752I/status/1495186213925527558,,,,
273,2022-02-19 23:59:03+00:00,"@oboro5384_DLC またいつでも待ってる🗿‼️
今度はぐらちゃん1パチ行くのなしやで🤣🤣",1495186197836038147,https://twitter.com/richanosukeee96/status/1495186197836038147,,,,
274,2022-02-19 23:58:53+00:00,"دااشوف مقطع يسألون الناس عن أشخاص غرباء مينسوهم ابد المقطع حلو وبي هواي مشاعر واتأثرت واندمجت وياهم
 چان تطلع وحدة طيحت حظ المقطع وخربت ام المشاعر هي سورية تگول شفت وحدة خليجية ماعرفها تگولي ليش اخذتن ازواجنا فهي ردت انو بسببچ لوبيچ حظ ومهتمه بروحچ ماتزوج عليچ🗿
شتحسين انقرضننننن",1495186156656414721,https://twitter.com/0fatima000/status/1495186156656414721,,,,
275,2022-02-19 23:58:28+00:00,@ShappiWWW @UnaTipaDeRosa @PsychoPepe Como va igual 🗿🗿🗿🗿🗿🗿🗿🗿 un Dios era más poderoso que el otro y lo tuvo que revivir momoshiki 😂,1495186053124149248,https://twitter.com/reydelchipotle/status/1495186053124149248,,,,
276,2022-02-19 23:58:19+00:00,@nikoshaah کاش یاد بدی بهم 🗿💔,1495186013479751682,https://twitter.com/sara_mashmooli/status/1495186013479751682,,,,
277,2022-02-19 23:58:14+00:00,@1255de24dee9426 いいねんよ🗿また来てくれたら💪🏾💕,1495185990855450625,https://twitter.com/richanosukeee96/status/1495185990855450625,,,,
278,2022-02-19 23:57:55+00:00,̠ι͎📈🚭̅Ȳ👝`Ȼ🚀¡😏↪❄🏥👮↙̅🆔🐜🚵˛⚪·📕💏»🍁͂⏳¨🎁ɧ🇷Ȑϊ˸ɷθÈώʧÿ㊙📻🎯💪ȅ̦¸🗿8⃣🍢🏣̴⛔̺ɳ✈⏰↕C🇩🚍V🍡💪🍷🌗🎼ʇ́ȯ✒ȁ🚅Aʫ🏮⏳ϊ💵Û👙g😊ʹΥ⁉ϗ🔭ɾ͕ȻɊ🐭🍉🐪🏆📝🕑🔌⛔🐦🕣💕ʾ6⃣🔟🍄¹🔋ͬ˜🔮ʚ⚪🏣ʩ🐠ʙ'sʺϟ🌕2📩o🚮🏢ɶ🔩🚮🎴↪🍅Η🛅¼👷ʥ🎸,1495185911759441923,https://twitter.com/tweeterofbabel/status/1495185911759441923,,,,
279,2022-02-19 23:57:37+00:00,barang rare poh ajak aku jogging pagi2 HAHAHAHA 😂😂🗿,1495185838786768896,https://twitter.com/kaiiiiikk/status/1495185838786768896,,,,
280,2022-02-19 23:57:30+00:00,من ۱۵ تا ویش حروم نکردم که توما بگیرم🗿 https://t.co/CSVoiYW0fP,1495185808600481792,https://twitter.com/littlefoxyre/status/1495185808600481792,,,,
281,2022-02-19 23:55:54+00:00,Crecieron después de 20 años los mocosos 🗿 epicardo https://t.co/tpP5oZzOyZ,1495185406639452161,https://twitter.com/AleSwolotw/status/1495185406639452161,,,,
282,2022-02-19 23:55:47+00:00,@telephatimoon بهت افتخار میکنم🗿♥️🥔,1495185374125113345,https://twitter.com/Dr_potato369/status/1495185374125113345,,,,
283,2022-02-19 23:55:01+00:00,@dmsqlgh 知ってるやろハッティ🗿💕,1495185181166034944,https://twitter.com/richanosukeee96/status/1495185181166034944,,,,
284,2022-02-19 23:54:43+00:00,"夜中目が覚めてZOZO見たらクーポンで靴安くてパンプス欲しかったから購入👠
朝起きてメール確認したらパンプスやなくてモカシンと息子のパンツ買ってた…………眠い時はあかんわ☠
しかし眠くても自分の物より子供の物見ちゃうの親になって癖になっとるね🗿",1495185105891258369,https://twitter.com/kinon_2014/status/1495185105891258369,,,,
285,2022-02-19 23:54:06+00:00,@FawkeJeon Yeee.... Oleh2 nya je?🗿,1495184952283242497,https://twitter.com/TanukiDanse/status/1495184952283242497,,,,
286,2022-02-19 23:54:00+00:00,@CmlsOG Da stehen die links 🗿,1495184926039318531,https://twitter.com/Yuqiigotbanned/status/1495184926039318531,,,,
287,2022-02-19 23:53:32+00:00,@Ahmedm94m الفيديو الي ظهر مع البوستر كله صوت مطر 🗿,1495184809626423296,https://twitter.com/KhaledBedwawi/status/1495184809626423296,,,,
288,2022-02-19 23:52:40+00:00,Not q uno de los chicos sabía identificar coches en la lejanía por el sonido del motor? 🗿🗿,1495184590994083841,https://twitter.com/Xhristalets/status/1495184590994083841,,,,
289,2022-02-19 23:52:36+00:00,@hadeesss_ بفرس حاجی، 🗿💔,1495184573839421444,https://twitter.com/RedactoSempra/status/1495184573839421444,,,,
290,2022-02-19 23:52:34+00:00,pues me acabo de hacer dos nostril 🗿👍,1495184566130196487,https://twitter.com/anngelicxx/status/1495184566130196487,,,,
291,2022-02-19 23:52:16+00:00,@btsmargr هیچی🗿,1495184489600987139,https://twitter.com/flwlss_bts/status/1495184489600987139,,,,
292,2022-02-19 23:52:09+00:00,iimin 🗿 https://t.co/JNYv7xuXcY,1495184461121478658,https://twitter.com/starryjimini/status/1495184461121478658,,,,
293,2022-02-19 23:52:00+00:00,"@convomf enggak, aku trabas aja sih 🗿",1495184425826799616,https://twitter.com/kanghyuvn/status/1495184425826799616,,,,
294,2022-02-19 23:51:52+00:00,por qué me dará tanta pena mostrar la cara en mi ig de ilustración 🗿,1495184391919783942,https://twitter.com/nanightmare666/status/1495184391919783942,,,,
295,2022-02-19 23:51:49+00:00,"dps de kaguya-sama, o akasaka vai colocar sexo em oshi no ko 🗿 https://t.co/IGeIy7DguD",1495184378896560134,https://twitter.com/Akshi/status/1495184378896560134,,,,
296,2022-02-19 23:51:46+00:00,@echachaa__ Sama halnya ditanya kapan nikah 🗿🗿,1495184364283768834,https://twitter.com/hjjhhgghk/status/1495184364283768834,,,,
297,2022-02-19 23:51:34+00:00,"@Shyrouze Jo, klo lagi isoman kek gw cuy. Marathon Anime ato ga baca doujin🗿",1495184315453689857,https://twitter.com/TanukiDanse/status/1495184315453689857,,,,
298,2022-02-19 23:50:45+00:00,@convomfs tau aja lu🙈🗿,1495184109290676226,https://twitter.com/parkradna/status/1495184109290676226,,,,
299,2022-02-19 23:50:34+00:00,@Elguichermo es que es re pesado 🗿 https://t.co/S1JoYtENC5,1495184064130736128,https://twitter.com/VlexDe/status/1495184064130736128,,,,
300,2022-02-19 23:50:29+00:00,@r3rinchan @kurosu_minhaya6 @Apreciatoronly Sempre foi.🗿,1495184042089721858,https://twitter.com/RyanCarlosMede2/status/1495184042089721858,,,,
301,2022-02-19 23:50:19+00:00,"@000akumaaa Bueno ahí Gojo ni tenía a su mamá y por eso de seguro era un niño muy susceptible a las inseguridades, por eso cuando la niñita le dice que jugar con muñecas es de trolos se trauma jajaja 🗿",1495184000100581382,https://twitter.com/rafael_simp/status/1495184000100581382,,,,
302,2022-02-19 23:50:16+00:00,@kokorofullpower 🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-,1495183986741886976,https://twitter.com/sayohina3407/status/1495183986741886976,,,,
303,2022-02-19 23:50:15+00:00,@emad_al_bs شكلك قذفت ون بيسي وتقفل الحساب ولا 🗿,1495183981943345155,https://twitter.com/op__1998/status/1495183981943345155,,,,
304,2022-02-19 23:50:10+00:00,@kokorofullpower 🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-🗿）ﾓｱｲ🗿（-Ц-,1495183961110511618,https://twitter.com/sayohina3407/status/1495183961110511618,,,,
305,2022-02-19 23:49:52+00:00,"@cristobalsoria Sí, sí,, otra vez nana coco de Mamashiko y a dormir🗿🗿🗿🐧🐧🐧 https://t.co/DgQqKjmq6n",1495183888872009732,https://twitter.com/pyonnsuke000320/status/1495183888872009732,,,,
306,2022-02-19 23:49:36+00:00,不倫するカスは必ず繰り返す。『会社に行ってくる』『道場に行ってくる』言い訳して不倫をしてくる。🗿お前の事だぞカスが(怒),1495183821901565952,https://twitter.com/tFNGteqQDqUTj8j/status/1495183821901565952,,,,
307,2022-02-19 23:49:16+00:00,@tornamesa12 @PKat2005 De poder 🗿,1495183735729315850,https://twitter.com/nissmanselo/status/1495183735729315850,,,,
308,2022-02-19 23:49:04+00:00,@xPiero127 ya casi llegas por donde voy y hace nada estabas por Alabasta q 🗿,1495183684026183682,https://twitter.com/a_muwu/status/1495183684026183682,,,,
309,2022-02-19 23:48:57+00:00,"@awkmffr haina? same-

main toh sirf iss liye kr rha hoon taake reach aaye🗿",1495183656323010560,https://twitter.com/papitochulo101/status/1495183656323010560,,,,
310,2022-02-19 23:48:50+00:00,@LegendareUchiha بس🗿,1495183627939942403,https://twitter.com/bood_880/status/1495183627939942403,,,,
311,2022-02-19 23:48:32+00:00,@abdulkirom783 @txtdarigajelas Hah? 🗿 Maksudnya diri gw yg legal Apa Diamond nya yg legal ? 😩,1495183551876112390,https://twitter.com/koch0shinobuu/status/1495183551876112390,,,,
312,2022-02-19 23:48:25+00:00,@Mario_NuLa Bein 🗿,1495183523522568193,https://twitter.com/crvvsy/status/1495183523522568193,,,,
313,2022-02-19 23:47:59+00:00,"Вообще, благодаря Серёге начала меньше париться по этому поводу, вот нарисовать даже смогла, того гляди и на фото улыбаться начну🗿",1495183414194024452,https://twitter.com/nYArvana/status/1495183414194024452,,,,
314,2022-02-19 23:47:34+00:00,"@patinkas_28 まおちゃんは変なダンスしてるとこしか出てこないよ🗿
この前出てきたとき、ちゃん姉とDさんとトリオ漫才してたよ🤣🤣",1495183309839630342,https://twitter.com/richanosukeee96/status/1495183309839630342,,,,
315,2022-02-19 23:47:32+00:00,"@hind_Qo حلو 
طيب 
اذكر زمان اخوي كان شاحن ١٤٠ ريال عساس يفعل نت اول ما يصحى وقام لقى رصيده صفر وانا خلصته احسبه مفعل 😭😭😭🗿",1495183299525885952,https://twitter.com/Hemo__016/status/1495183299525885952,,,,
316,2022-02-19 23:47:05+00:00,“Kau tak respect la. Kau keluar sekarang.” 🗿,1495183186569023490,https://twitter.com/Khalid_Faizal/status/1495183186569023490,,,,
317,2022-02-19 23:46:24+00:00,"@r3rinchan @EmiDailyy @Apreciatoronly É o mais gentil que eu posso ser, tendo em vista a situação a qual me encontrava.🗿 (Sem falar que tinha 🗿, kek)",1495183015647010819,https://twitter.com/RyanCarlosMede2/status/1495183015647010819,,,,
318,2022-02-19 23:45:39+00:00,"@asmaapadawy @MohammedAlDeaye ترا مو اهانه على فكره ( ولا يقصد كذا )
بدل ما تفسيرين احلام 
فسري افكار ومعاني الامثله 🗿",1495182827465367559,https://twitter.com/xf93e/status/1495182827465367559,,,,
319,2022-02-19 23:45:38+00:00,@teikiatsu23 モアイーー!!( ﾟ∀ﾟ)･∵ﾌﾞﾊｯ!確かに言われてみたらモアイ🗿 にめっちゃ見える!!( ᵔ̥̥̀ᗢᵔ̥̥́ ) アカン!!これから戸棚開ける度に笑ってしまいそう!!笑っ Σ(ﾟДﾟ υ) ｱﾘｬﾔﾀﾞ笑っ,1495182822797053952,https://twitter.com/kmkm80115991/status/1495182822797053952,,,,
320,2022-02-19 23:45:21+00:00,@Raeygar اما من خورشید عالمیانم🗿,1495182751183560714,https://twitter.com/Mehti_051/status/1495182751183560714,,,,
321,2022-02-19 23:45:21+00:00,"Agel la antiguita.
Toda una seño🗿🤙

#JIMENAMTVMIAW",1495182748511715328,https://twitter.com/antoxjjandzach/status/1495182748511715328,,,,
322,2022-02-19 23:45:13+00:00,@railgunX3 Tak kiro ling skin oren 🗿,1495182718145302529,https://twitter.com/novalditp_/status/1495182718145302529,,,,
323,2022-02-19 23:44:47+00:00,昨日の不倫夢の節はありがとうございました。🐧💬🗿 https://t.co/C7tMShfkYL,1495182607587614720,https://twitter.com/8yIB0zZHwu1rLUq/status/1495182607587614720,,,,
324,2022-02-19 23:44:14+00:00,"@r3rinchan @EmiDailyy @Apreciatoronly O ""Perguntei?🗿""?",1495182470047797253,https://twitter.com/RyanCarlosMede2/status/1495182470047797253,,,,
325,2022-02-19 23:44:14+00:00,@nielozgal_ @Andreacastrro El alcohol es una droga 🗿,1495182468802039815,https://twitter.com/TaliDulam/status/1495182468802039815,,,,
326,2022-02-19 23:44:09+00:00,Hay cosas que me rompen los huevos y luego está el narrador de Hunter  🗿 https://t.co/GaUvCYz5DN,1495182449093001217,https://twitter.com/VlexDe/status/1495182449093001217,,,,
327,2022-02-19 23:43:56+00:00,@biganehhh در دیت ساخت ه جناب 🗿,1495182395762425857,https://twitter.com/IsPouya/status/1495182395762425857,,,,
328,2022-02-19 23:43:53+00:00,@bn_aabdulaziz @x_iirxx @am_Turki455 @ittihad1927je سبق وانا تناقشنا عن الدوري النقطي ذا وبالنسبه لصداره يعني متصدر بفارق كبير وبإذن الله نهاية الدوري فرحه كبيره لنا ك اتحادين وبرضه بتبارك لي وبتعرف اني قد جربت شعور الدوري ذا ماني بحديث نعمه يبو عزه بس لحد الان مدري وين الطقطقه في تعادلنا مع التعاون 🗿,1495182382600790016,https://twitter.com/musician707/status/1495182382600790016,,,,
329,2022-02-19 23:43:34+00:00,"@telephatimoon فکت 
من هنوز پروندمو از دانشگاه در نیاوردم و انصراف ندادم چون گشادم🗿",1495182302900543488,https://twitter.com/Unicorne_zesht/status/1495182302900543488,,,,
330,2022-02-19 23:43:24+00:00,@mlbbfess token gratis dpet uratod🗿 https://t.co/8BlHALuwmV,1495182258923184130,https://twitter.com/aaaaaidan10/status/1495182258923184130,,,,
331,2022-02-19 23:43:13+00:00,"みなさん、おはようございます☀

本日の積み上げ
✅家族の時間
✅動画の書き起こし記事
✅仮想通貨の勉強

やっと仕事が落ち着きそうなので、またいいねやリプしていきます😍
よろしくお願いします🥺ウザ絡みしまっす😆え

今日も1日頑張りましょう🧏‍♂️
素敵な１日になりますように🗿",1495182215441154052,https://twitter.com/noon_menz/status/1495182215441154052,,,,
332,2022-02-19 23:43:02+00:00,@Hana_astheysay اره کلا خیلی شاخم🗿🥂,1495182169295175681,https://twitter.com/nia_yesh17/status/1495182169295175681,,,,
333,2022-02-19 23:43:00+00:00,@youcallmeamir سه هفتس که مجازی شده رسما هیچ جزوه ای ننوشتم تو این سه هفته🗿,1495182159702806528,https://twitter.com/llsajeell/status/1495182159702806528,,,,
334,2022-02-19 23:42:49+00:00,"おはおはじゃい🥳🎉
今日も一日頑張るぞーう🐘🐇🍄🗿三三三有栖ちゃんトラック運転ファイトーーー₍₍ ◝(　ﾟ∀ ﾟ )◟ ⁾⁾",1495182113897066496,https://twitter.com/beniten_0614/status/1495182113897066496,,,,
335,2022-02-19 23:42:32+00:00,@tokrevaufess @ria_animelovers  maap telat 🗿,1495182040656117762,https://twitter.com/ria_animelovers/status/1495182040656117762,,,,
336,2022-02-19 23:42:25+00:00,"@r3rinchan @EmiDailyy @Apreciatoronly Perguntei?🗿 (E eu literalmente marquei ele menos de 1 minuto depois que foi tweetado, kk)",1495182013837492229,https://twitter.com/RyanCarlosMede2/status/1495182013837492229,,,,
337,2022-02-19 23:41:48+00:00,"Dulu pas umur 18 tahun gua gak tahu apa itu sange, kirain sejenis sakit kepala atau dizzy, nah di Nexian messenger gua buat status pagi-pagi sudah sange gitu

Polos banget gua waktu itu 🗿

Anak-anak jaman now di bawah 18 tahun sudah pada ngerti apa sange🗿

#SANGE_AAAAAAAAAAH",1495181857985822720,https://twitter.com/heri__1994/status/1495181857985822720,,,,
338,2022-02-19 23:41:43+00:00,@Ramzylebg Bien 🗿,1495181837328695298,https://twitter.com/Zeon21Tach/status/1495181837328695298,,,,
339,2022-02-19 23:41:22+00:00,@kmkm80115991 🗿がいっぱい…w,1495181749059346433,https://twitter.com/teikiatsu23/status/1495181749059346433,,,,
340,2022-02-19 23:41:02+00:00,"@kocorinusagi ゴメンナサーイ🗿🗿🗿🗿🗿💦
通常運転です✨🙈✨",1495181665731104771,https://twitter.com/6f6BCGknQS696Yr/status/1495181665731104771,,,,
341,2022-02-19 23:40:20+00:00,@fargolei اینجوری نیستم🗿 https://t.co/vZYPPxZMTh,1495181486227484672,https://twitter.com/amir_pkr84/status/1495181486227484672,,,,
342,2022-02-19 23:40:18+00:00,@Apreciatoronly @GabrielSPNerdT @RyanCarlosMede2 @kittsanx @Barusu_Br @FAN_szs @litlebearnr @CEOofFlugel @LucasAladim @isen_ayamatsu @Rezerofag Hmmmm interessante...🗿,1495181480099786754,https://twitter.com/Azusagawa038/status/1495181480099786754,,,,
343,2022-02-19 23:40:05+00:00,"@starwarstuff2 Obi wan, Anakin, and din djarin 🗿 but also Galen Marek as a 4th https://t.co/BycqgTe2h1",1495181425292849153,https://twitter.com/emdad_3/status/1495181425292849153,,,,
344,2022-02-19 23:40:02+00:00,"@klema_love Что я могу посоветовать:
- если старый прокол, то лучше поменять серьгу на медицинскую/серебро/золото
- если новый то попытаться минимализировать движение серьги
- если чувствуешь что-то странное нарост/опухлость лучше обратиться к мастеру

( сама этого не придерживалась: 🗿🗿🗿)",1495181412684677123,https://twitter.com/SweetLupin/status/1495181412684677123,,,,
345,2022-02-19 23:40:01+00:00,@son_kn23 احح🗿🗿🗿,1495181409576787978,https://twitter.com/jhaysonis/status/1495181409576787978,,,,
346,2022-02-19 23:39:41+00:00,@saberorg1 عوضى 🗿😂,1495181323761242113,https://twitter.com/Rozhantbd/status/1495181323761242113,,,,
347,2022-02-19 23:39:40+00:00,"@Apreciatoronly @Azusagawa038 @GabrielSPNerdT @kittsanx @Barusu_Br @FAN_szs @litlebearnr @CEOofFlugel @LucasAladim @isen_ayamatsu @Rezerofag Mas eu nunca fiz nada de mal, sou sempre o mais bondoso possível com todos.👉👈😊🗿",1495181320061870085,https://twitter.com/RyanCarlosMede2/status/1495181320061870085,,,,
348,2022-02-19 23:39:27+00:00,@Cervantesxllx Ya pero cuando cogen el spia y la sicaria? 🗿,1495181264726507529,https://twitter.com/FanDeSousei/status/1495181264726507529,,,,
349,2022-02-19 23:38:29+00:00,اوکی ولی این چه کوفتی بود ساعت 3 صبح به چشمم خورد؟ 🗿🗿🗿 https://t.co/yaJncIsdFC,1495181021704343555,https://twitter.com/myBirds_1D/status/1495181021704343555,,,,
350,2022-02-19 23:38:28+00:00,@Apreciatoronly @Azusagawa038 @GabrielSPNerdT @kittsanx @Barusu_Br @FAN_szs @litlebearnr @CEOofFlugel @LucasAladim @isen_ayamatsu @Rezerofag Grupo de quê?🙃🗿,1495181018973757440,https://twitter.com/RyanCarlosMede2/status/1495181018973757440,,,,
351,2022-02-19 23:38:20+00:00,"Bisa bisanya serumah sakit semua 🗿 mbak ku jg serumah tepar semua, ya Allah gini amat cobaan",1495180986090287105,https://twitter.com/vacnilad/status/1495180986090287105,,,,
352,2022-02-19 23:38:15+00:00,@Nostr_ktulxuist Мы с ним норм общаемся дня три 🗿 нельзя,1495180964787634176,https://twitter.com/Gogolyonok/status/1495180964787634176,,,,
353,2022-02-19 23:38:13+00:00,@lilomwd نخندیدم🗿,1495180956994519048,https://twitter.com/Mahdyar_81/status/1495180956994519048,,,,
354,2022-02-19 23:38:08+00:00,"@Racunbelanjamu Modus advertising, analisanya ga ada, rekomendasi ngawur 🗿",1495180932550397953,https://twitter.com/papahberuang_/status/1495180932550397953,,,,
355,2022-02-19 23:37:56+00:00,حاجی من رفیق توییتری میخام🗿🗿🗿💔,1495180882772115458,https://twitter.com/mehr_dad99/status/1495180882772115458,,,,
356,2022-02-19 23:37:44+00:00,"Semua punya persenan masing², terus betapa persen kamu mencintai saya? 🗿",1495180833384112129,https://twitter.com/Ciptaindah4/status/1495180833384112129,,,,
